ID,TYPE,MODEL,BATTERY,BATTERYLIFE,HARDDISK,HARDDISKLIFE,PROCESSOR,PROCESSORLIFE,COOLINGFAN,COOLINGFANLIFE,sum,dailyuse
1210117236,Gaming,G1,5000,6,6000,19,5200,24,500,28,77,6
1210117238,Gaming,G1,5000,10,6000,19,5200,24,500,25,78,6
1210117258,Gaming,G1,5000,12,6000,32,5200,18,500,28,90,6
1610113647,Office,O3,4500,35,6500,17,5500,13,600,37,102,5
1610113648,Office,O1,3000,11,4000,21,3700,16,350,21,69,7
1610113649,Office,O2,3800,29,5000,37,4400,15,450,31,112,4
1610113650,Student,S3,3500,32,8000,34,4150,16,600,32,114,4
1610113651,Home,H3,4500,49,5500,43,4300,18,550,37,147,3
1610113652,Office,O1,3000,16,4000,8,3700,16,350,20,60,8
1210117472,Gaming,G1,5000,8,6000,18,5200,16,500,27,69,7
1610113654,Student,S3,3500,38,8000,45,4150,20,600,33,136,4
1610113655,Home,H3,4500,53,5500,21,4300,20,550,39,133,4
1610113656,Office,O3,4500,40,6500,51,5500,19,600,39,149,3
1610113657,Student,S3,3500,42,8000,32,4150,13,600,36,123,4
1610113658,Student,S3,3500,43,8000,54,4150,15,600,38,150,3
1610113659,Student,S1,1500,9,4500,26,2500,15,350,22,72,7
1610113660,Student,S3,3500,37,8000,31,4150,24,600,31,123,4
1610113661,Office,O3,4500,42,6500,32,5500,23,600,33,130,4
1210117902,Gaming,G1,5000,12,6000,44,5200,22,500,29,107,5
1210118182,Gaming,G1,5000,8,6000,49,5200,17,500,24,98,5
1210118851,Gaming,G1,5000,13,6000,20,5200,21,500,27,81,6
1210119258,Gaming,G1,5000,13,6000,9,5200,17,500,28,67,7
1610113666,Office,O1,3000,15,4000,12,3700,22,350,20,69,7
1610113667,Office,O3,4500,46,6500,16,5500,22,600,31,115,4
1610113668,Home,H3,4500,45,5500,18,4300,13,550,39,115,4
1210119676,Gaming,G1,5000,9,6000,45,5200,18,500,25,97,5
1610113670,Office,O2,3800,29,5000,22,4400,23,450,25,99,5
1210119830,Gaming,G1,5000,5,6000,26,5200,15,500,28,74,7
1610113672,Student,S2,2500,27,7000,31,3500,16,500,31,105,5
1610113673,Home,H1,2500,13,3000,44,2200,15,300,29,101,5
1110110371,Gaming,G1,5000,9,6000,27,5200,14,500,27,77,6
1610113675,Home,H3,4500,44,5500,28,4300,18,550,40,130,4
1610113676,Home,H2,3500,40,4500,18,3200,14,400,33,105,5
1610113677,Office,O2,3800,32,5000,50,4400,22,450,25,129,4
1610113678,Home,H1,2500,16,3000,51,2200,16,300,34,117,4
1610113679,Student,S2,2500,21,7000,54,3500,16,500,29,120,4
1610113680,Office,O2,3800,36,5000,11,4400,16,450,27,90,6
1610113681,Student,S2,2500,22,7000,52,3500,13,500,27,114,4
1110110374,Gaming,G1,5000,13,6000,29,5200,16,500,26,84,6
1110111191,Gaming,G1,5000,11,6000,16,5200,23,500,32,82,6
1610113684,Office,O3,4500,43,6500,9,5500,17,600,42,111,5
1610113685,Home,H3,4500,46,5500,20,4300,15,550,41,122,4
1610113686,Student,S2,2500,27,7000,51,3500,23,500,33,134,4
1610113687,Home,H1,2500,16,3000,28,2200,23,300,30,97,5
1610113688,Office,O3,4500,43,6500,8,5500,20,600,37,108,5
1110111388,Gaming,G1,5000,10,6000,24,5200,24,500,28,86,6
1610113690,Home,H3,4500,46,5500,33,4300,20,550,36,135,4
1610113691,Student,S2,2500,29,7000,39,3500,14,500,28,110,5
1110111561,Gaming,G1,5000,13,6000,25,5200,13,500,25,76,7
1610113693,Student,S1,1500,12,4500,29,2500,20,350,22,83,6
1610113694,Home,H3,4500,51,5500,35,4300,24,550,38,148,3
1610113695,Home,H3,4500,46,5500,41,4300,17,550,44,148,3
1610113696,Office,O1,3000,11,4000,42,3700,17,350,19,89,6
1610113697,Student,S2,2500,26,7000,27,3500,21,500,29,103,5
1610113698,Home,H1,2500,16,3000,46,2200,14,300,29,105,5
1110111924,Gaming,G1,5000,10,6000,7,5200,24,500,27,68,7
1610113700,Student,S2,2500,28,7000,29,3500,22,500,30,109,5
1610113701,Home,H2,3500,34,4500,20,3200,13,400,41,108,5
1610113702,Home,H1,2500,15,3000,27,2200,13,300,22,77,6
1610113703,Home,H3,4500,49,5500,7,4300,15,550,45,116,4
1610113704,Student,S1,1500,12,4500,18,2500,23,350,27,80,6
1610113705,Home,H1,2500,17,3000,38,2200,19,300,19,93,5
1610113706,Student,S1,1500,12,4500,21,2500,23,350,21,77,6
1610113707,Student,S2,2500,24,7000,24,3500,19,500,30,97,5
1110112112,Gaming,G1,5000,6,6000,15,5200,16,500,23,60,8
1610113709,Home,H2,3500,35,4500,47,3200,16,400,30,128,4
1110112160,Gaming,G1,5000,7,6000,54,5200,13,500,28,102,5
1610113711,Student,S3,3500,35,8000,46,4150,19,600,31,131,4
1610113712,Home,H1,2500,15,3000,37,2200,14,300,24,90,6
1110112237,Gaming,G1,5000,8,6000,32,5200,22,500,26,88,6
1110112348,Gaming,G1,5000,7,6000,25,5200,21,500,25,78,6
1110113305,Gaming,G1,5000,8,6000,37,5200,14,500,35,94,5
1610113716,Home,H1,2500,16,3000,49,2200,14,300,30,109,5
1610113717,Home,H3,4500,42,5500,25,4300,20,550,35,122,4
1610113718,Student,S1,1500,12,4500,26,2500,23,350,23,84,6
1110113441,Gaming,G1,5000,12,6000,26,5200,17,500,30,85,6
1110114267,Gaming,G1,5000,6,6000,31,5200,24,500,26,87,6
1110114529,Gaming,G1,5000,5,6000,42,5200,23,500,28,98,5
1610113722,Student,S2,2500,24,7000,47,3500,21,500,29,121,4
1610113723,Home,H2,3500,42,4500,8,3200,18,400,33,101,5
1610113724,Home,H3,4500,50,5500,13,4300,22,550,44,129,4
1610113725,Home,H2,3500,42,4500,39,3200,20,400,41,142,4
1610113726,Office,O3,4500,41,6500,26,5500,14,600,34,115,4
1610113727,Home,H2,3500,41,4500,49,3200,17,400,24,131,4
1610113728,Home,H1,2500,15,3000,50,2200,18,300,25,108,5
1610113729,Student,S3,3500,36,8000,34,4150,14,600,35,119,4
1110115012,Gaming,G1,5000,7,6000,51,5200,18,500,25,101,5
1610113731,Office,O2,3800,37,5000,41,4400,14,450,31,123,4
1610113732,Student,S2,2500,23,7000,24,3500,19,500,33,99,5
1110115866,Gaming,G1,5000,7,6000,17,5200,13,500,29,66,8
1610113734,Home,H1,2500,16,3000,53,2200,16,300,22,107,5
1110116038,Gaming,G1,5000,10,6000,49,5200,17,500,31,107,5
1610113736,Home,H3,4500,54,5500,14,4300,20,550,31,119,4
1110116112,Gaming,G1,5000,7,6000,24,5200,14,500,22,67,7
1610113738,Office,O1,3000,15,4000,13,3700,13,350,16,57,9
1610113739,Student,S3,3500,34,8000,40,4150,21,600,37,132,4
1110116724,Gaming,G1,5000,10,6000,43,5200,17,500,24,94,5
1110117421,Gaming,G1,5000,8,6000,33,5200,21,500,32,94,5
1610113742,Home,H3,4500,42,5500,49,4300,24,550,38,153,3
1610113743,Office,O3,4500,38,6500,41,5500,24,600,37,140,4
1610113744,Office,O3,4500,32,6500,35,5500,17,600,35,119,4
1610113745,Office,O2,3800,29,5000,20,4400,24,450,31,104,5
1610113746,Home,H3,4500,47,5500,48,4300,21,550,45,161,3
1110117604,Gaming,G1,5000,7,6000,43,5200,15,500,24,89,6
1110118203,Gaming,G1,5000,15,6000,27,5200,23,500,25,90,6
1610113749,Student,S3,3500,37,8000,47,4150,13,600,33,130,4
1110118457,Gaming,G1,5000,6,6000,45,5200,23,500,26,100,5
1610113751,Student,S2,2500,24,7000,24,3500,20,500,21,89,6
1610113752,Student,S3,3500,42,8000,12,4150,23,600,28,105,5
1110119030,Gaming,G1,5000,7,6000,47,5200,17,500,29,100,5
1110120209,Gaming,G1,5000,12,6000,32,5200,24,500,22,90,6
1610113755,Home,H1,2500,16,3000,23,2200,23,300,26,88,6
1610113756,Student,S1,1500,8,4500,12,2500,18,350,24,62,8
1610113757,Home,H2,3500,37,4500,26,3200,19,400,38,120,4
1610113758,Office,O1,3000,14,4000,7,3700,15,350,24,60,8
1610113759,Student,S2,2500,22,7000,49,3500,16,500,27,114,4
1610113760,Student,S3,3500,43,8000,52,4150,16,600,37,148,3
1610113761,Home,H3,4500,43,5500,38,4300,22,550,45,148,3
1610113762,Student,S2,2500,28,7000,28,3500,15,500,22,93,5
1110120372,Gaming,G1,5000,11,6000,7,5200,23,500,26,67,7
1610113764,Office,O3,4500,46,6500,33,5500,15,600,37,131,4
1610113765,Home,H1,2500,18,3000,23,2200,18,300,25,84,6
1610113766,Student,S1,1500,12,4500,40,2500,15,350,25,92,5
1610113767,Student,S3,3500,42,8000,27,4150,22,600,31,122,4
1610113768,Office,O2,3800,31,5000,39,4400,21,450,33,124,4
1110120781,Gaming,G1,5000,6,6000,17,5200,13,500,27,63,8
1610113770,Office,O3,4500,32,6500,43,5500,21,600,31,127,4
1610113771,Office,O1,3000,15,4000,7,3700,20,350,23,65,8
1610113772,Office,O1,3000,14,4000,15,3700,15,350,23,67,7
1610113773,Student,S1,1500,11,4500,31,2500,18,350,23,83,6
1110121140,Gaming,G1,5000,6,6000,47,5200,13,500,32,98,5
1610110317,Gaming,G1,5000,8,6000,36,5200,16,500,32,92,5
1610110555,Gaming,G1,5000,9,6000,22,5200,14,500,28,73,7
1610113777,Student,S2,2500,31,7000,23,3500,18,500,30,102,5
1610110692,Gaming,G1,5000,3,6000,31,5200,18,500,25,77,6
1610111363,Gaming,G1,5000,13,6000,7,5200,20,500,21,61,8
1610111952,Gaming,G1,5000,12,6000,15,5200,19,500,25,71,7
1610113781,Student,S1,1500,11,4500,11,2500,15,350,30,67,7
1610113782,Office,O2,3800,28,5000,17,4400,21,450,26,92,5
1610113783,Office,O1,3000,10,4000,31,3700,14,350,24,79,6
1610112642,Gaming,G1,5000,10,6000,50,5200,13,500,26,99,5
1610113785,Office,O2,3800,32,5000,40,4400,18,450,23,113,4
1610113786,Home,H1,2500,13,3000,49,2200,19,300,26,107,5
1610113787,Student,S2,2500,24,7000,41,3500,16,500,25,106,5
1610113788,Home,H3,4500,42,5500,41,4300,13,550,37,133,4
1610113124,Gaming,G1,5000,6,6000,36,5200,24,500,33,99,5
1610113150,Gaming,G1,5000,11,6000,41,5200,19,500,28,99,5
1610113791,Office,O2,3800,38,5000,31,4400,17,450,30,116,4
1610113792,Office,O3,4500,38,6500,11,5500,16,600,35,100,5
1610113241,Gaming,G1,5000,11,6000,40,5200,13,500,35,99,5
1610113794,Office,O1,3000,14,4000,34,3700,17,350,20,85,6
1610113789,Gaming,G1,5000,11,6000,46,5200,21,500,27,105,5
1610113796,Home,H3,4500,48,5500,38,4300,20,550,43,149,3
1610113797,Office,O3,4500,49,6500,35,5500,19,600,37,140,4
1610113798,Home,H3,4500,44,5500,7,4300,13,550,42,106,5
1610113799,Student,S2,2500,25,7000,38,3500,24,500,31,118,4
1610113800,Student,S2,2500,25,7000,38,3500,14,500,33,110,5
1610113801,Office,O2,3800,33,5000,18,4400,13,450,24,88,6
1610113802,Home,H2,3500,34,4500,37,3200,19,400,32,122,4
1610113803,Office,O1,3000,16,4000,24,3700,24,350,22,86,6
1610113940,Gaming,G1,5000,11,6000,26,5200,18,500,27,82,6
1610113805,Office,O2,3800,27,5000,10,4400,24,450,28,89,6
1610113806,Home,H1,2500,17,3000,12,2200,19,300,25,73,7
1610113807,Office,O1,3000,16,4000,46,3700,21,350,20,103,5
1610114001,Gaming,G1,5000,10,6000,54,5200,16,500,27,107,5
1610113809,Office,O2,3800,27,5000,39,4400,22,450,27,115,4
1610113810,Home,H3,4500,45,5500,11,4300,15,550,35,106,5
1610113811,Office,O2,3800,30,5000,34,4400,24,450,24,112,4
1610113812,Office,O1,3000,15,4000,23,3700,21,350,22,81,6
1610113813,Office,O1,3000,17,4000,29,3700,24,350,26,96,5
1610114073,Gaming,G1,5000,3,6000,51,5200,20,500,26,100,5
1610113815,Student,S3,3500,36,8000,43,4150,19,600,38,136,4
1610113816,Office,O2,3800,30,5000,40,4400,14,450,35,119,4
1610113817,Home,H3,4500,46,5500,33,4300,15,550,36,130,4
1610114085,Gaming,G1,5000,10,6000,31,5200,15,500,22,78,6
1610113819,Home,H2,3500,32,4500,16,3200,19,400,33,100,5
1610113820,Student,S3,3500,42,8000,23,4150,15,600,32,112,4
1610113821,Office,O1,3000,13,4000,12,3700,22,350,22,69,7
1610113822,Home,H1,2500,12,3000,20,2200,14,300,29,75,7
1610114130,Gaming,G1,5000,2,6000,35,5200,19,500,30,86,6
1610113824,Home,H3,4500,48,5500,39,4300,22,550,37,146,3
1610113825,Office,O2,3800,34,5000,19,4400,17,450,26,96,5
1610113826,Student,S2,2500,24,7000,29,3500,24,500,30,107,5
1610114138,Gaming,G1,5000,5,6000,7,5200,15,500,26,53,9
1610113828,Student,S1,1500,13,4500,17,2500,20,350,26,76,7
1610113829,Office,O2,3800,29,5000,17,4400,21,450,29,96,5
1610113830,Student,S1,1500,11,4500,17,2500,13,350,18,59,8
1610113831,Student,S3,3500,38,8000,39,4150,14,600,30,121,4
1610113832,Student,S1,1500,10,4500,15,2500,15,350,27,67,7
1610113833,Home,H2,3500,35,4500,51,3200,24,400,30,140,4
1610113834,Home,H1,2500,15,3000,21,2200,21,300,23,80,6
1610113835,Office,O3,4500,44,6500,52,5500,20,600,33,149,3
1610113836,Office,O3,4500,47,6500,10,5500,15,600,37,109,5
1610113837,Student,S1,1500,12,4500,39,2500,17,350,24,92,5
1610113838,Student,S3,3500,35,8000,25,4150,19,600,39,118,4
1610114330,Gaming,G1,5000,13,6000,27,5200,17,500,27,84,6
1610113840,Student,S1,1500,12,4500,29,2500,14,350,23,78,6
1610113841,Student,S2,2500,21,7000,10,3500,18,500,26,75,7
1610113842,Student,S2,2500,20,7000,37,3500,23,500,29,109,5
1610113843,Home,H3,4500,51,5500,23,4300,14,550,43,131,4
1610114612,Gaming,G1,5000,17,6000,49,5200,23,500,26,115,4
1610113845,Student,S2,2500,23,7000,39,3500,16,500,28,106,5
1610113846,Office,O3,4500,44,6500,46,5500,17,600,37,144,3
1610114891,Gaming,G1,5000,7,6000,35,5200,15,500,24,81,6
1610115616,Gaming,G1,5000,8,6000,37,5200,17,500,25,87,6
1610113849,Home,H1,2500,14,3000,50,2200,14,300,29,107,5
1610113850,Student,S1,1500,12,4500,29,2500,13,350,25,79,6
1610115796,Gaming,G1,5000,6,6000,7,5200,13,500,26,52,10
1610113852,Office,O1,3000,16,4000,37,3700,19,350,20,92,5
1610113853,Home,H2,3500,36,4500,31,3200,21,400,36,124,4
1610113854,Student,S1,1500,11,4500,38,2500,21,350,27,97,5
1610113855,Office,O2,3800,37,5000,43,4400,18,450,27,125,4
1610113856,Office,O1,3000,15,4000,52,3700,15,350,18,100,5
1610115983,Gaming,G1,5000,9,6000,30,5200,19,500,30,88,6
1610113858,Student,S1,1500,13,4500,43,2500,13,350,27,96,5
1610113859,Office,O1,3000,13,4000,7,3700,21,350,18,59,8
1610113860,Student,S1,1500,11,4500,13,2500,23,350,25,72,7
1610113861,Home,H2,3500,36,4500,50,3200,24,400,35,145,3
1610113862,Home,H2,3500,35,4500,22,3200,14,400,35,106,5
1610113863,Home,H3,4500,48,5500,43,4300,18,550,38,147,3
1610113864,Student,S1,1500,12,4500,54,2500,13,350,17,96,5
1610113865,Home,H2,3500,34,4500,36,3200,19,400,33,122,4
1610113866,Home,H1,2500,17,3000,30,2200,18,300,32,97,5
1610113867,Office,O1,3000,11,4000,39,3700,21,350,24,95,5
1610116015,Gaming,G1,5000,13,6000,50,5200,21,500,22,106,5
1610113869,Student,S2,2500,22,7000,54,3500,22,500,27,125,4
1610116055,Gaming,G1,5000,10,6000,23,5200,23,500,29,85,6
1610113871,Student,S2,2500,28,7000,25,3500,21,500,25,99,5
1610113872,Office,O2,3800,27,5000,36,4400,18,450,31,112,4
1610113873,Home,H3,4500,50,5500,37,4300,15,550,40,142,4
1610113874,Home,H2,3500,39,4500,51,3200,17,400,36,143,3
1610113875,Student,S3,3500,31,8000,48,4150,19,600,31,129,4
1610113876,Home,H1,2500,16,3000,49,2200,13,300,28,106,5
1610113877,Student,S1,1500,10,4500,13,2500,17,350,27,67,7
1610116189,Gaming,G1,5000,12,6000,13,5200,15,500,27,67,7
1610113879,Student,S3,3500,36,8000,9,4150,23,600,34,102,5
1610113880,Student,S1,1500,10,4500,37,2500,13,350,27,87,6
1610116414,Gaming,G1,5000,14,6000,30,5200,19,500,26,89,6
1610113882,Student,S2,2500,1,7000,51,3500,15,500,35,102,5
1610113883,Office,O2,3800,0,5000,51,4400,20,450,31,102,5
1610113884,Home,H1,2500,7,3000,39,2200,20,300,26,92,5
1610116884,Gaming,G1,5000,7,6000,18,5200,15,500,30,70,7
1610113886,Home,H2,3500,9,4500,44,3200,21,400,30,104,5
1610113887,Student,S2,2500,14,7000,32,3500,20,500,30,96,5
1610113888,Office,O2,3800,16,5000,28,4400,24,450,27,95,5
1610116952,Gaming,G1,5000,8,6000,12,5200,21,500,26,67,7
1610113890,Home,H1,2500,3,3000,17,2200,14,300,27,61,8
1610117198,Gaming,G1,5000,0,6000,21,5200,15,500,31,67,7
1610113892,Student,S2,2500,15,7000,32,3500,13,500,29,89,6
1610113893,Home,H3,4500,17,5500,41,4300,14,550,47,119,4
1610113894,Home,H3,4500,0,5500,37,4300,22,550,44,103,5
1610113895,Home,H2,3500,8,4500,17,3200,23,400,36,84,6
1610113896,Home,H2,3500,8,4500,48,3200,22,400,32,110,5
1610113897,Student,S1,1500,5,4500,27,2500,15,350,26,73,7
1610117532,Gaming,G1,5000,1,6000,28,5200,23,500,34,86,6
1610113899,Office,O2,3800,0,5000,26,4400,14,450,26,66,8
1610113900,Office,O1,3000,12,4000,47,3700,14,350,20,93,5
1610113901,Student,S1,1500,9,4500,7,2500,21,350,24,61,8
1610113902,Office,O1,3000,9,4000,48,3700,15,350,21,93,5
1610113903,Student,S2,2500,1,7000,48,3500,20,500,29,98,5
1610113904,Student,S3,3500,17,8000,45,4150,19,600,26,107,5
1610113905,Office,O2,3800,9,5000,21,4400,21,450,29,80,6
1610119203,Gaming,G1,5000,5,6000,40,5200,24,500,25,94,5
1610113907,Student,S1,1500,2,4500,19,2500,23,350,24,68,7
1610113908,Student,S2,2500,5,7000,19,3500,14,500,31,69,7
1610119431,Gaming,G1,5000,17,6000,32,5200,21,500,27,97,5
1610119443,Gaming,G1,5000,17,6000,17,5200,23,500,29,86,6
1610119956,Gaming,G1,5000,1,6000,21,5200,24,500,27,73,7
1610113912,Student,S1,1500,0,4500,37,2500,24,350,29,90,6
1510110069,Gaming,G1,5000,12,6000,34,5200,18,500,24,88,6
1610113914,Home,H3,4500,1,5500,43,4300,13,550,44,101,5
1610113915,Office,O3,4500,6,6500,8,5500,16,600,30,60,8
1510110414,Gaming,G1,5000,17,6000,18,5200,15,500,23,73,7
1610113917,Office,O2,3800,8,5000,45,4400,16,450,25,94,5
1610113918,Office,O1,3000,4,4000,21,3700,18,350,22,65,8
1510111034,Gaming,G1,5000,9,6000,51,5200,16,500,23,99,5
1610113920,Home,H2,3500,5,4500,32,3200,16,400,31,84,6
1610113921,Office,O1,3000,7,4000,54,3700,20,350,22,103,5
1610113922,Home,H2,3500,4,4500,26,3200,20,400,36,86,6
1610113923,Home,H3,4500,9,5500,31,4300,19,550,36,95,5
1610113924,Home,H2,3500,14,4500,32,3200,13,400,32,91,5
1610113925,Office,O2,3800,15,5000,44,4400,15,450,28,102,5
1610113926,Office,O3,4500,8,6500,49,5500,15,600,40,112,4
1610113927,Office,O2,3800,6,5000,20,4400,24,450,33,83,6
1610113928,Home,H3,4500,8,5500,9,4300,23,550,38,78,6
1610113929,Home,H3,4500,8,5500,12,4300,22,550,42,84,6
1610113930,Home,H1,2500,3,3000,16,2200,17,300,27,63,8
1510111065,Gaming,G1,5000,15,6000,18,5200,21,500,23,77,6
1610113932,Student,S3,3500,11,8000,45,4150,17,600,40,113,4
1610113933,Student,S2,2500,18,7000,22,3500,22,500,28,90,6
1610113934,Student,S1,1500,4,4500,26,2500,22,350,26,78,6
1610113935,Office,O2,3800,13,5000,31,4400,13,450,26,83,6
1610113936,Home,H1,2500,7,3000,44,2200,18,300,23,92,5
1610113937,Student,S1,1500,8,4500,27,2500,23,350,26,84,6
1610113938,Student,S2,2500,14,7000,28,3500,15,500,24,81,6
1610113939,Student,S2,2500,13,7000,18,3500,16,500,28,75,7
1510111329,Gaming,G1,5000,9,6000,50,5200,15,500,27,101,5
1610113941,Home,H3,4500,18,5500,51,4300,14,550,44,127,4
1610113942,Student,S3,3500,13,8000,54,4150,18,600,32,117,4
1610113943,Home,H3,4500,15,5500,11,4300,14,550,36,76,7
1610113944,Home,H2,3500,9,4500,52,3200,22,400,32,115,4
1610113945,Student,S2,2500,3,7000,29,3500,16,500,35,83,6
1510111535,Gaming,G1,5000,9,6000,16,5200,16,500,32,73,7
1610113947,Student,S3,3500,15,8000,9,4150,16,600,26,66,8
1610113948,Home,H3,4500,5,5500,20,4300,13,550,39,77,6
1610113949,Student,S3,3500,1,8000,51,4150,16,600,33,101,5
1610113950,Home,H1,2500,14,3000,28,2200,23,300,31,96,5
1610113951,Student,S3,3500,4,8000,8,4150,17,600,29,58,9
1610113952,Office,O2,3800,12,5000,24,4400,15,450,29,80,6
1610113953,Student,S3,3500,9,8000,33,4150,23,600,34,99,5
1610113954,Student,S2,2500,10,7000,39,3500,23,500,29,101,5
1610113955,Home,H1,2500,12,3000,25,2200,20,300,23,80,6
1610113956,Student,S1,1500,18,4500,29,2500,24,350,18,89,6
1610113957,Office,O3,4500,15,6500,35,5500,20,600,32,102,5
1610113958,Office,O3,4500,17,6500,41,5500,14,600,35,107,5
1510111874,Gaming,G1,5000,10,6000,42,5200,13,500,28,93,5
1610113960,Student,S1,1500,9,4500,27,2500,20,350,29,85,6
1610113961,Student,S1,1500,2,4500,46,2500,24,350,22,94,5
1610113962,Student,S3,3500,15,8000,7,4150,17,600,30,69,7
1510112213,Gaming,G1,5000,16,6000,29,5200,17,500,28,90,6
1610113964,Office,O1,3000,9,4000,20,3700,21,350,23,73,7
1610113965,Home,H2,3500,2,4500,27,3200,14,400,39,82,6
1610113966,Office,O3,4500,0,6500,7,5500,24,600,41,72,7
1610113967,Home,H2,3500,3,4500,18,3200,22,400,36,79,6
1610113968,Home,H3,4500,0,5500,38,4300,13,550,31,82,6
1510112411,Gaming,G1,5000,1,6000,21,5200,13,500,27,62,8
1610113970,Home,H3,4500,11,5500,24,4300,15,550,45,95,5
1510112515,Gaming,G1,5000,9,6000,15,5200,23,500,23,70,7
1610113972,Home,H3,4500,15,5500,47,4300,19,550,34,115,4
1610113973,Student,S2,2500,13,7000,54,3500,23,500,27,117,4
1610113974,Home,H3,4500,17,5500,46,4300,19,550,43,125,4
1610113975,Office,O3,4500,15,6500,37,5500,16,600,36,104,5
1510113393,Gaming,G1,5000,15,6000,32,5200,16,500,27,90,6
1610113977,Office,O2,3800,10,5000,25,4400,13,450,30,78,6
1510113584,Gaming,G1,5000,14,6000,37,5200,19,500,28,98,5
1610113979,Student,S3,3500,9,8000,49,4150,14,600,40,112,4
1610113980,Student,S2,2500,4,7000,25,3500,22,500,31,82,6
1610113981,Home,H2,3500,10,4500,26,3200,21,400,24,81,6
1610113982,Student,S1,1500,9,4500,26,2500,14,350,28,77,6
1510113720,Gaming,G1,5000,13,6000,31,5200,14,500,30,88,6
1610113984,Home,H2,3500,11,4500,42,3200,20,400,32,105,5
1610113985,Student,S2,2500,6,7000,47,3500,23,500,31,107,5
1610113986,Home,H3,4500,13,5500,8,4300,17,550,36,74,7
1610113987,Home,H2,3500,4,4500,13,3200,24,400,28,69,7
1610113988,Home,H3,4500,5,5500,39,4300,23,550,40,107,5
1510114942,Gaming,G1,5000,8,6000,26,5200,21,500,30,85,6
1510115015,Gaming,G1,5000,17,6000,49,5200,18,500,27,111,5
1610113991,Student,S2,2500,5,7000,50,3500,22,500,28,105,5
1510115173,Gaming,G1,5000,3,6000,34,5200,20,500,32,89,6
1510115226,Gaming,G1,5000,11,6000,51,5200,14,500,26,102,5
1610113994,Home,H1,2500,6,3000,41,2200,17,300,25,89,6
1610113995,Office,O2,3800,12,5000,24,4400,18,450,29,83,6
1610113996,Student,S3,3500,0,8000,17,4150,14,600,31,62,8
1510115321,Gaming,G1,5000,13,6000,53,5200,18,500,29,113,4
1610113998,Home,H2,3500,11,4500,49,3200,14,400,29,103,5
1610113999,Student,S3,3500,6,8000,14,4150,19,600,28,67,7
1610114000,Home,H2,3500,11,4500,24,3200,13,400,26,74,7
1510115461,Gaming,G1,5000,2,6000,13,5200,16,500,27,58,9
1510115627,Gaming,G1,5000,7,6000,40,5200,17,500,28,92,5
1510115999,Gaming,G1,5000,5,6000,43,5200,20,500,24,92,5
1510116255,Gaming,G1,5000,13,6000,33,5200,14,500,33,93,5
1510116449,Gaming,G1,5000,5,6000,49,5200,13,500,23,90,6
1610114006,Student,S2,2500,11,7000,41,3500,21,500,29,102,5
1610114007,Home,H3,4500,14,5500,35,4300,17,550,37,103,5
1510116628,Gaming,G1,5000,8,6000,20,5200,21,500,30,79,6
1510116889,Gaming,G1,5000,14,6000,48,5200,24,500,27,113,4
1610114010,Office,O2,3800,3,5000,43,4400,24,450,24,94,5
1610114011,Student,S1,1500,0,4500,27,2500,17,350,25,69,7
1510116927,Gaming,G1,5000,16,6000,47,5200,24,500,25,112,4
1510116942,Gaming,G1,5000,12,6000,45,5200,21,500,31,109,5
1510117260,Gaming,G1,5000,12,6000,24,5200,15,500,30,81,6
1610114015,Home,H3,4500,10,5500,12,4300,23,550,40,85,6
1610114016,Office,O2,3800,17,5000,47,4400,13,450,33,110,5
1610114017,Student,S1,1500,17,4500,32,2500,23,350,24,96,5
1610114018,Office,O1,3000,0,4000,23,3700,20,350,20,63,8
